Provider,inp_claims,inp_total_reimbursed,inp_mean_reimbursed,inp_max_reimbursed,inp_mean_deductible,inp_mean_los,inp_unique_bene,outp_claims,outp_total_reimbursed,outp_mean_reimbursed,outp_mean_deductible,outp_unique_bene,avg_age,pct_male,pct_female,pct_renal,mean_ChronicCond_Alzheimer,mean_ChronicCond_Heartfailure,mean_ChronicCond_KidneyDisease,mean_ChronicCond_Cancer,mean_ChronicCond_ObstrPulmonary,mean_ChronicCond_Depression,mean_ChronicCond_Diabetes,mean_ChronicCond_IschemicHeart,mean_ChronicCond_Osteoporasis,mean_ChronicCond_rheumatoidarthritis,mean_ChronicCond_stroke,PotentialFraud,FraudLabel
PRV51146,162.0,1618200.0,9988.888888888889,57000.0,1068.0,5.049382716049383,157.0,190.0,62710.0,330.05263157894734,4.157894736842105,177.0,73.71359038710168,0.4691358024691358,0.5308641975308642,0.19135802469135801,1.5246913580246915,1.2901234567901234,1.4691358024691359,1.7962962962962963,1.5679012345679013,1.5555555555555556,1.2901234567901234,1.1358024691358024,1.5802469135802468,1.5925925925925926,1.845679012345679,Yes,1
PRV51147,,,,,,,,32.0,8860.0,276.875,6.5625,32.0,,,,,,,,,,,,,,,,No,0
PRV51148,34.0,398400.0,11717.64705882353,37000.0,1068.0,4.029411764705882,33.0,296.0,90260.0,304.93243243243245,3.5472972972972974,230.0,75.0879735877924,0.5,0.5,0.2647058823529412,1.6764705882352942,1.1764705882352942,1.2352941176470589,1.7352941176470589,1.5294117647058822,1.4705882352941178,1.088235294117647,1.1176470588235294,1.6470588235294117,1.7352941176470589,1.7941176470588236,Yes,1
PRV51149,116.0,1113000.0,9594.827586206897,57000.0,1068.0,5.612068965517241,108.0,32.0,7680.0,240.0,2.1875,28.0,72.39913616087233,0.4482758620689655,0.5517241379310345,0.29310344827586204,1.543103448275862,1.2413793103448276,1.353448275862069,1.8448275862068966,1.4741379310344827,1.4913793103448276,1.2241379310344827,1.1206896551724137,1.5517241379310345,1.6379310344827587,1.8103448275862069,Yes,1
PRV51151,22.0,142000.0,6454.545454545455,16000.0,1068.0,4.181818181818182,22.0,211.0,59300.0,281.042654028436,4.123222748815166,203.0,74.84686702756518,0.5909090909090909,0.4090909090909091,0.18181818181818182,1.5454545454545454,1.3636363636363635,1.5,1.6818181818181819,1.5,1.4545454545454546,1.2272727272727273,1.1818181818181819,1.6363636363636365,1.6818181818181819,1.7272727272727273,No,0
PRV51152,,,,,,,,83.0,25770.0,310.48192771084337,6.024096385542169,39.0,,,,,,,,,,,,,,,,No,0
PRV51153,4.0,51000.0,12750.0,34000.0,1068.0,8.75,4.0,83.0,20490.0,246.86746987951807,7.590361445783133,79.0,73.6892539356605,0.25,0.75,0.0,2.0,1.25,1.5,1.5,1.75,1.0,1.25,1.25,1.5,1.75,2.0,No,0
PRV51154,,,,,,,,161.0,45750.0,284.16149068322983,4.906832298136646,147.0,,,,,,,,,,,,,,,,No,0
PRV51155,,,,,,,,115.0,26330.0,228.95652173913044,1.391304347826087,110.0,,,,,,,,,,,,,,,,No,0
PRV51156,,,,,,,,542.0,140640.0,259.48339483394835,3.1734317343173433,425.0,,,,,,,,,,,,,,,,No,0
PRV51159,65.0,635660.0,9779.384615384615,57000.0,1068.0,5.630769230769231,60.0,504.0,162130.0,321.68650793650795,2.0436507936507935,448.0,73.10242721002474,0.5538461538461539,0.4461538461538462,0.2153846153846154,1.476923076923077,1.3846153846153846,1.4461538461538461,1.8461538461538463,1.5846153846153845,1.523076923076923,1.2153846153846153,1.0923076923076922,1.6923076923076923,1.7538461538461538,1.7846153846153847,Yes,1
PRV51160,90.0,866000.0,9622.222222222223,57000.0,1068.0,5.655555555555556,87.0,24.0,6020.0,250.83333333333334,0.8333333333333334,24.0,73.52178872918093,0.3333333333333333,0.6666666666666666,0.23333333333333334,1.5444444444444445,1.2666666666666666,1.3111111111111111,1.7222222222222223,1.4666666666666666,1.511111111111111,1.2333333333333334,1.2222222222222223,1.6222222222222222,1.6555555555555554,1.8111111111111111,No,0
PRV51164,41.0,443000.0,10804.878048780487,41000.0,1068.0,6.2926829268292686,40.0,350.0,113980.0,325.65714285714284,2.1714285714285713,298.0,74.88829902672744,0.5365853658536586,0.4634146341463415,0.36585365853658536,1.4878048780487805,1.2195121951219512,1.3658536585365855,1.829268292682927,1.4634146341463414,1.3658536585365855,1.2682926829268293,1.2195121951219512,1.5853658536585367,1.6341463414634145,1.829268292682927,No,0
PRV51165,26.0,306000.0,11769.23076923077,57000.0,1068.0,6.576923076923077,26.0,72.0,23700.0,329.1666666666667,4.444444444444445,71.0,69.87426946769862,0.6153846153846154,0.38461538461538464,0.2692307692307692,1.3076923076923077,1.3846153846153846,1.3846153846153846,1.8846153846153846,1.6153846153846154,1.3461538461538463,1.1923076923076923,1.1538461538461537,1.5769230769230769,1.8076923076923077,1.8846153846153846,No,0
PRV51166,1.0,22000.0,22000.0,22000.0,1068.0,16.0,1.0,4.0,2870.0,717.5,0.0,4.0,80.99931553730322,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,No,0
PRV51167,,,,,,,,190.0,51980.0,273.57894736842104,2.1578947368421053,182.0,,,,,,,,,,,,,,,,No,0
PRV51168,9.0,63000.0,7000.0,25000.0,1068.0,5.222222222222222,9.0,78.0,17470.0,223.97435897435898,2.1794871794871793,77.0,80.01155981443455,0.4444444444444444,0.5555555555555556,0.2222222222222222,1.2222222222222223,1.2222222222222223,1.3333333333333333,1.7777777777777777,1.6666666666666667,1.6666666666666667,1.2222222222222223,1.1111111111111112,1.5555555555555556,1.7777777777777777,1.6666666666666667,No,0
PRV51169,,,,,,,,77.0,19380.0,251.6883116883117,0.6493506493506493,74.0,,,,,,,,,,,,,,,,No,0
PRV51170,8.0,145000.0,18125.0,57000.0,1068.0,6.25,8.0,8.0,820.0,102.5,0.0,8.0,71.96064339493498,0.5,0.5,0.375,1.75,1.25,1.375,2.0,1.125,1.375,1.125,1.25,1.75,1.5,1.75,Yes,1
PRV51171,,,,,,,,59.0,13820.0,234.23728813559322,3.389830508474576,59.0,,,,,,,,,,,,,,,,No,0
PRV51173,7.0,90000.0,12857.142857142857,29000.0,1068.0,7.857142857142857,7.0,15.0,6290.0,419.3333333333333,13.333333333333334,14.0,75.07382419086731,0.7142857142857143,0.2857142857142857,0.2857142857142857,1.8571428571428572,1.5714285714285714,1.5714285714285714,1.8571428571428572,1.4285714285714286,1.4285714285714286,1.2857142857142858,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.8571428571428572,Yes,1
PRV51175,,,,,,,,41.0,9650.0,235.3658536585366,2.1951219512195124,39.0,,,,,,,,,,,,,,,,No,0
PRV51176,,,,,,,,445.0,145980.0,328.0449438202247,1.9550561797752808,399.0,,,,,,,,,,,,,,,,No,0
PRV51178,34.0,422000.0,12411.764705882353,43000.0,1068.0,7.970588235294118,33.0,31.0,9180.0,296.1290322580645,9.35483870967742,31.0,74.05862221685389,0.5,0.5,0.20588235294117646,1.5294117647058822,1.2647058823529411,1.3529411764705883,1.8235294117647058,1.4411764705882353,1.5588235294117647,1.2352941176470589,1.1176470588235294,1.5588235294117647,1.7058823529411764,1.8529411764705883,Yes,1
PRV51179,,,,,,,,26.0,5000.0,192.30769230769232,0.0,26.0,,,,,,,,,,,,,,,,No,0
PRV51180,2.0,47000.0,23500.0,41000.0,1068.0,1.5,2.0,127.0,47240.0,371.9685039370079,2.204724409448819,84.0,77.129363449692,1.0,0.0,0.0,1.5,1.5,2.0,1.5,1.5,1.5,1.5,1.5,2.0,1.5,2.0,No,0
PRV51181,,,,,,,,10.0,2150.0,215.0,0.0,10.0,,,,,,,,,,,,,,,,No,0
PRV51183,41.0,336800.0,8214.634146341463,38000.0,1068.0,4.658536585365853,41.0,72.0,18990.0,263.75,0.9722222222222222,65.0,72.52633511961403,0.43902439024390244,0.5609756097560976,0.24390243902439024,1.5609756097560976,1.3170731707317074,1.3658536585365855,1.853658536585366,1.4390243902439024,1.4146341463414633,1.1951219512195121,1.1951219512195121,1.7317073170731707,1.6097560975609757,1.7317073170731707,No,0
PRV51185,,,,,,,,8.0,1590.0,198.75,0.0,8.0,,,,,,,,,,,,,,,,No,0
PRV51186,,,,,,,,2.0,100.0,50.0,0.0,2.0,,,,,,,,,,,,,,,,No,0
PRV51189,,,,,,,,56.0,8740.0,156.07142857142858,4.285714285714286,51.0,,,,,,,,,,,,,,,,No,0
PRV51190,3.0,24000.0,8000.0,15000.0,1068.0,3.6666666666666665,3.0,63.0,15310.0,243.015873015873,5.238095238095238,61.0,76.58590006844626,1.0,0.0,0.0,1.0,1.3333333333333333,1.3333333333333333,2.0,1.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,No,0
PRV51191,,,,,,,,32.0,10990.0,343.4375,2.8125,30.0,,,,,,,,,,,,,,,,No,0
PRV51194,2.0,18000.0,9000.0,14000.0,1068.0,3.0,2.0,7.0,540.0,77.14285714285714,0.0,7.0,55.33607118412047,1.0,0.0,0.0,2.0,1.5,2.0,2.0,2.0,2.0,1.5,2.0,2.0,1.5,2.0,No,0
PRV51196,,,,,,,,720.0,197060.0,273.69444444444446,2.4305555555555554,432.0,,,,,,,,,,,,,,,,No,0
PRV51198,,,,,,,,6.0,360.0,60.0,5.0,3.0,,,,,,,,,,,,,,,,No,0
PRV51200,,,,,,,,19.0,4420.0,232.6315789473684,0.0,16.0,,,,,,,,,,,,,,,,No,0
PRV51201,,,,,,,,45.0,10660.0,236.88888888888889,1.1111111111111112,41.0,,,,,,,,,,,,,,,,No,0
PRV51202,,,,,,,,12.0,5010.0,417.5,0.0,12.0,,,,,,,,,,,,,,,,No,0
PRV51203,,,,,,,,21.0,15340.0,730.4761904761905,3.8095238095238093,20.0,,,,,,,,,,,,,,,,No,0
PRV51204,,,,,,,,499.0,155180.0,310.9819639278557,1.2024048096192386,398.0,,,,,,,,,,,,,,,,No,0
PRV51205,,,,,,,,10.0,4660.0,466.0,7.0,10.0,,,,,,,,,,,,,,,,No,0
PRV51206,,,,,,,,10.0,1560.0,156.0,0.0,10.0,,,,,,,,,,,,,,,,No,0
PRV51207,3.0,51000.0,17000.0,38000.0,1068.0,14.0,3.0,,,,,,70.28062970568104,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,No,0
PRV51209,,,,,,,,42.0,9910.0,235.95238095238096,4.0476190476190474,38.0,,,,,,,,,,,,,,,,No,0
PRV51210,,,,,,,,9.0,2890.0,321.1111111111111,0.0,9.0,,,,,,,,,,,,,,,,No,0
PRV51211,,,,,,,,2.0,100.0,50.0,0.0,2.0,,,,,,,,,,,,,,,,No,0
PRV51212,,,,,,,,15.0,6260.0,417.3333333333333,4.666666666666667,15.0,,,,,,,,,,,,,,,,No,0
PRV51213,,,,,,,,2.0,50.0,25.0,0.0,2.0,,,,,,,,,,,,,,,,No,0
PRV51214,,,,,,,,8.0,3200.0,400.0,0.0,8.0,,,,,,,,,,,,,,,,No,0
PRV51215,,,,,,,,10.0,1610.0,161.0,0.0,10.0,,,,,,,,,,,,,,,,No,0
PRV51216,,,,,,,,71.0,15560.0,219.1549295774648,8.028169014084508,66.0,,,,,,,,,,,,,,,,No,0
PRV51217,,,,,,,,5.0,2930.0,586.0,0.0,5.0,,,,,,,,,,,,,,,,No,0
PRV51218,,,,,,,,7.0,520.0,74.28571428571429,0.0,7.0,,,,,,,,,,,,,,,,No,0
PRV51219,,,,,,,,8.0,5330.0,666.25,0.0,8.0,,,,,,,,,,,,,,,,No,0
PRV51221,,,,,,,,1.0,70.0,70.0,0.0,1.0,,,,,,,,,,,,,,,,No,0
PRV51222,,,,,,,,5.0,860.0,172.0,0.0,3.0,,,,,,,,,,,,,,,,No,0
PRV51224,,,,,,,,7.0,3130.0,447.14285714285717,0.0,7.0,,,,,,,,,,,,,,,,No,0
PRV51225,,,,,,,,8.0,1190.0,148.75,0.0,8.0,,,,,,,,,,,,,,,,No,0
PRV51226,,,,,,,,20.0,7430.0,371.5,13.5,19.0,,,,,,,,,,,,,,,,No,0
PRV51228,,,,,,,,5.0,430.0,86.0,14.0,5.0,,,,,,,,,,,,,,,,No,0
PRV51229,,,,,,,,47.0,12410.0,264.0425531914894,2.3404255319148937,44.0,,,,,,,,,,,,,,,,No,0
PRV51230,,,,,,,,30.0,12490.0,416.3333333333333,0.0,30.0,,,,,,,,,,,,,,,,No,0
PRV51231,2.0,16000.0,8000.0,8000.0,1068.0,9.5,2.0,,,,,,69.9192334017796,1.0,0.0,0.5,1.5,1.0,1.0,2.0,1.0,2.0,1.5,1.0,1.5,2.0,2.0,No,0
PRV51232,1.0,26000.0,26000.0,26000.0,1068.0,9.0,1.0,,,,,,90.08624229979466,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,No,0
PRV51233,3.0,27000.0,9000.0,17000.0,1068.0,4.333333333333333,3.0,,,,,,67.89048596851471,0.6666666666666666,0.3333333333333333,0.0,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,2.0,1.0,1.6666666666666667,1.3333333333333333,2.0,2.0,2.0,No,0
PRV51234,5.0,29000.0,5800.0,13000.0,1068.0,8.2,5.0,,,,,,71.86694045174538,0.6,0.4,0.0,1.6,1.8,1.8,2.0,1.6,1.8,1.2,1.4,1.8,1.4,2.0,No,0
PRV51235,2.0,10000.0,5000.0,5000.0,1068.0,2.5,2.0,,,,,,54.79397672826831,1.0,0.0,0.5,2.0,1.5,1.5,2.0,1.5,1.0,1.0,1.5,2.0,1.5,1.5,No,0
PRV51236,1.0,12000.0,12000.0,12000.0,1068.0,1.0,1.0,,,,,,36.167008898015055,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,No,0
PRV51237,1.0,19000.0,19000.0,19000.0,1068.0,1.0,1.0,,,,,,90.67214236824093,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,No,0
PRV51238,8.0,132000.0,16500.0,33000.0,1068.0,13.625,8.0,,,,,,74.4719370294319,0.75,0.25,0.125,1.375,1.25,1.25,1.625,1.75,1.25,1.125,1.0,1.75,1.5,1.75,No,0
PRV51239,1.0,5000.0,5000.0,5000.0,1068.0,3.0,1.0,,,,,,82.16837782340862,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,No,0
PRV51240,11.0,81000.0,7363.636363636364,19000.0,1068.0,5.545454545454546,11.0,49.0,13020.0,265.7142857142857,0.8163265306122449,29.0,75.07037521000561,0.2727272727272727,0.7272727272727273,0.18181818181818182,1.9090909090909092,1.6363636363636365,1.5454545454545454,1.6363636363636365,1.3636363636363635,1.2727272727272727,1.6363636363636365,1.4545454545454546,1.4545454545454546,1.8181818181818181,1.9090909090909092,No,0
PRV51241,10.0,78000.0,7800.0,22000.0,1068.0,6.8,9.0,50.0,12210.0,244.2,3.2,38.0,76.00273785078714,0.5,0.5,0.5,1.2,1.0,1.3,2.0,1.4,1.4,1.1,1.0,1.8,1.5,1.7,No,0
PRV51242,11.0,88000.0,8000.0,18000.0,1068.0,5.545454545454546,10.0,100.0,29200.0,292.0,4.2,79.0,79.32126190031734,0.18181818181818182,0.8181818181818182,0.36363636363636365,1.8181818181818181,1.3636363636363635,1.5454545454545454,2.0,1.9090909090909092,1.4545454545454546,1.1818181818181819,1.1818181818181819,1.8181818181818181,1.6363636363636365,2.0,Yes,1
PRV51243,,,,,,,,36.0,6330.0,175.83333333333334,7.5,15.0,,,,,,,,,,,,,,,,No,0
PRV51244,200.0,1796100.0,8980.5,57000.0,1068.0,5.885,166.0,1215.0,357890.0,294.559670781893,2.1316872427983538,587.0,70.7444900752909,0.42,0.58,0.21,1.535,1.325,1.4,1.835,1.56,1.455,1.245,1.17,1.635,1.675,1.89,Yes,1
PRV51245,4.0,20000.0,5000.0,9000.0,1068.0,2.75,4.0,169.0,63630.0,376.50887573964496,4.0828402366863905,55.0,67.50239561943874,0.0,1.0,0.25,1.5,1.25,1.5,2.0,1.75,1.5,1.0,1.0,1.75,1.5,2.0,No,0
PRV51247,10.0,74000.0,7400.0,18000.0,1068.0,3.8,7.0,24.0,2240.0,93.33333333333333,4.583333333333333,19.0,73.41875427789185,0.4,0.6,0.1,1.8,1.0,1.3,1.8,1.5,1.5,1.4,1.3,1.6,1.5,1.8,No,0
PRV51248,1.0,23000.0,23000.0,23000.0,1068.0,6.0,1.0,1.0,500.0,500.0,0.0,1.0,81.41820670773443,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,No,0
PRV51249,51.0,506000.0,9921.56862745098,57000.0,1068.0,7.215686274509804,40.0,75.0,15330.0,204.4,2.8,66.0,73.74325938452041,0.37254901960784315,0.6274509803921569,0.1568627450980392,1.4509803921568627,1.411764705882353,1.5294117647058822,1.8235294117647058,1.4509803921568627,1.4901960784313726,1.2745098039215685,1.1176470588235294,1.6470588235294117,1.7647058823529411,1.8627450980392157,Yes,1
PRV51250,,,,,,,,85.0,22560.0,265.4117647058824,3.2941176470588234,71.0,,,,,,,,,,,,,,,,No,0
PRV51251,,,,,,,,11.0,3590.0,326.3636363636364,0.0,10.0,,,,,,,,,,,,,,,,No,0
PRV51252,18.0,142000.0,7888.888888888889,27000.0,1068.0,4.111111111111111,18.0,69.0,12930.0,187.3913043478261,2.898550724637681,60.0,73.07126017187619,0.3888888888888889,0.6111111111111112,0.1111111111111111,1.5,1.2777777777777777,1.5,1.7777777777777777,1.3888888888888888,1.4444444444444444,1.2777777777777777,1.2777777777777777,1.6666666666666667,1.8333333333333333,1.9444444444444444,No,0
PRV51253,,,,,,,,85.0,21740.0,255.76470588235293,3.5294117647058822,76.0,,,,,,,,,,,,,,,,No,0
PRV51255,2.0,11000.0,5500.0,7000.0,1068.0,5.0,2.0,72.0,29570.0,410.69444444444446,0.8333333333333334,61.0,72.99931553730322,0.0,1.0,0.0,1.5,1.5,2.0,2.0,1.5,1.5,1.5,1.5,2.0,1.5,2.0,No,0
PRV51256,,,,,,,,95.0,38550.0,405.7894736842105,0.0,80.0,,,,,,,,,,,,,,,,No,0
PRV51258,8.0,98000.0,12250.0,28000.0,1068.0,4.5,7.0,6.0,1660.0,276.6666666666667,33.333333333333336,6.0,75.81485284052019,0.125,0.875,0.375,1.5,1.375,1.375,2.0,1.625,1.625,1.125,1.125,1.625,1.375,1.875,No,0
PRV51259,4.0,150000.0,37500.0,84000.0,1068.0,6.25,3.0,17.0,1960.0,115.29411764705883,0.0,16.0,67.27310061601642,0.0,1.0,0.5,2.0,1.25,1.25,2.0,1.75,1.25,1.25,1.25,1.75,1.75,2.0,No,0
PRV51260,3.0,78000.0,26000.0,43000.0,1068.0,8.666666666666666,3.0,59.0,14390.0,243.89830508474577,0.0,52.0,57.30686744239105,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,No,0
PRV51261,26.0,245000.0,9423.076923076924,29000.0,1068.0,5.576923076923077,25.0,116.0,25170.0,216.98275862068965,3.6206896551724137,101.0,72.05433580792923,0.46153846153846156,0.5384615384615384,0.2692307692307692,1.4615384615384615,1.2692307692307692,1.3846153846153846,1.7692307692307692,1.7307692307692308,1.5384615384615385,1.1538461538461537,1.1923076923076923,1.6538461538461537,1.6538461538461537,1.8846153846153846,No,0
PRV51262,,,,,,,,60.0,16270.0,271.1666666666667,0.6666666666666666,52.0,,,,,,,,,,,,,,,,No,0
PRV51263,18.0,210000.0,11666.666666666666,57000.0,1068.0,9.166666666666666,15.0,26.0,8170.0,314.2307692307692,2.6923076923076925,25.0,78.66849190052476,0.5,0.5,0.16666666666666666,1.4444444444444444,1.2777777777777777,1.5555555555555556,1.7222222222222223,1.6666666666666667,1.5555555555555556,1.4444444444444444,1.0555555555555556,1.8333333333333333,1.5555555555555556,1.8333333333333333,Yes,1
PRV51264,,,,,,,,39.0,5270.0,135.12820512820514,3.076923076923077,35.0,,,,,,,,,,,,,,,,No,0
PRV51265,,,,,,,,160.0,45770.0,286.0625,4.6875,84.0,,,,,,,,,,,,,,,,No,0
PRV51266,10.0,78300.0,7830.0,33000.0,1068.0,6.9,10.0,82.0,24600.0,300.0,1.829268292682927,72.0,72.39425051334703,0.4,0.6,0.2,1.8,1.3,1.5,1.9,1.7,1.2,1.2,1.2,1.7,1.5,1.8,No,0
PRV51267,2.0,9000.0,4500.0,6000.0,1068.0,3.0,2.0,12.0,3870.0,322.5,2.5,12.0,81.08555783709787,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.5,1.5,1.0,1.0,1.5,1.5,2.0,No,0
PRV51271,2.0,17000.0,8500.0,13000.0,1068.0,4.0,2.0,121.0,26180.0,216.36363636363637,1.6528925619834711,89.0,78.75017111567419,0.5,0.5,0.5,1.0,1.0,1.0,1.5,2.0,1.5,1.5,1.0,1.0,1.5,2.0,No,0
PRV51272,2.0,22000.0,11000.0,18000.0,1068.0,3.0,2.0,77.0,28760.0,373.5064935064935,8.051948051948052,29.0,72.4599589322382,0.0,1.0,0.5,1.5,1.0,1.0,1.5,1.5,1.0,1.0,1.0,2.0,2.0,2.0,No,0
PRV51273,,,,,,,,553.0,131340.0,237.50452079566003,2.5316455696202533,387.0,,,,,,,,,,,,,,,,No,0
PRV51274,10.0,165000.0,16500.0,59000.0,1068.0,3.6,10.0,48.0,10720.0,223.33333333333334,1.25,39.0,81.1605749486653,0.4,0.6,0.2,1.3,1.3,1.6,1.7,1.7,1.6,1.4,1.5,1.8,1.8,2.0,No,0
PRV51276,14.0,116000.0,8285.714285714286,20000.0,1068.0,4.357142857142857,12.0,53.0,17980.0,339.24528301886795,6.037735849056604,49.0,74.18108927349174,0.35714285714285715,0.6428571428571429,0.21428571428571427,1.5714285714285714,1.2142857142857142,1.3571428571428572,1.5714285714285714,1.3571428571428572,1.7857142857142858,1.0714285714285714,1.0714285714285714,1.6428571428571428,1.7142857142857142,2.0,No,0
PRV51277,10.0,121000.0,12100.0,53000.0,1068.0,5.0,10.0,49.0,20190.0,412.0408163265306,4.8979591836734695,46.0,78.75154004106776,0.3,0.7,0.5,1.3,1.3,1.2,2.0,1.5,1.4,1.1,1.1,1.6,1.5,2.0,No,0
PRV51279,,,,,,,,224.0,59840.0,267.14285714285717,3.3482142857142856,186.0,,,,,,,,,,,,,,,,No,0
PRV51280,,,,,,,,39.0,20250.0,519.2307692307693,0.0,34.0,,,,,,,,,,,,,,,,No,0
PRV51281,,,,,,,,259.0,89470.0,345.44401544401546,2.664092664092664,200.0,,,,,,,,,,,,,,,,No,0
PRV51282,8.0,66000.0,8250.0,24000.0,1068.0,3.375,8.0,51.0,11330.0,222.15686274509804,1.5686274509803921,43.0,84.39801505817933,0.5,0.5,0.25,1.5,1.0,1.25,1.625,1.375,1.875,1.125,1.125,1.625,1.5,2.0,No,0
PRV51284,17.0,182000.0,10705.882352941177,51000.0,1068.0,5.764705882352941,17.0,360.0,97860.0,271.8333333333333,2.6944444444444446,218.0,75.50686475822361,0.23529411764705882,0.7647058823529411,0.17647058823529413,1.4705882352941178,1.2941176470588236,1.3529411764705883,1.8823529411764706,1.588235294117647,1.411764705882353,1.1764705882352942,1.1176470588235294,1.588235294117647,1.6470588235294117,1.7647058823529411,No,0
PRV51285,15.0,161000.0,10733.333333333334,57000.0,1068.0,7.333333333333333,13.0,153.0,35120.0,229.54248366013073,3.3333333333333335,98.0,69.36326716860597,0.13333333333333333,0.8666666666666667,0.4,1.6,1.3333333333333333,1.4,1.8666666666666667,1.3333333333333333,1.2,1.1333333333333333,1.0,1.6,1.6666666666666667,1.9333333333333333,No,0
PRV51286,15.0,136000.0,9066.666666666666,33000.0,1068.0,5.2,12.0,55.0,9170.0,166.72727272727272,5.636363636363637,51.0,78.97513118868355,0.6,0.4,0.5333333333333333,1.5333333333333334,1.3333333333333333,1.4666666666666666,1.8666666666666667,1.4,1.3333333333333333,1.2666666666666666,1.0,1.6,1.7333333333333334,1.6,No,0
PRV51287,,,,,,,,78.0,25700.0,329.4871794871795,1.2820512820512822,46.0,,,,,,,,,,,,,,,,No,0
PRV51288,3.0,37000.0,12333.333333333334,29000.0,1068.0,3.3333333333333335,3.0,5.0,360.0,72.0,0.0,5.0,73.03034451289072,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.0,1.0,2.0,2.0,1.6666666666666667,No,0
PRV51289,,,,,,,,92.0,46300.0,503.2608695652174,2.608695652173913,38.0,,,,,,,,,,,,,,,,No,0
PRV51290,,,,,,,,113.0,14990.0,132.65486725663717,2.3008849557522124,81.0,,,,,,,,,,,,,,,,No,0
PRV51292,,,,,,,,22.0,3970.0,180.45454545454547,0.0,16.0,,,,,,,,,,,,,,,,No,0
PRV51293,,,,,,,,88.0,21200.0,240.9090909090909,0.22727272727272727,64.0,,,,,,,,,,,,,,,,No,0
PRV51295,,,,,,,,7.0,1950.0,278.57142857142856,0.0,6.0,,,,,,,,,,,,,,,,No,0
PRV51296,3.0,33000.0,11000.0,17000.0,1068.0,11.666666666666666,3.0,27.0,5630.0,208.5185185185185,2.962962962962963,24.0,92.1679215149441,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,1.0,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.0,1.0,2.0,1.6666666666666667,2.0,No,0
PRV51297,5.0,51000.0,10200.0,18000.0,1068.0,2.6,4.0,65.0,26090.0,401.38461538461536,1.0769230769230769,44.0,71.19945242984258,0.0,1.0,0.0,1.6,1.4,1.4,1.6,1.4,1.4,1.6,1.0,2.0,1.6,2.0,No,0
PRV51298,,,,,,,,100.0,31120.0,311.2,5.5,53.0,,,,,,,,,,,,,,,,No,0
PRV51299,,,,,,,,37.0,6230.0,168.3783783783784,0.8108108108108109,27.0,,,,,,,,,,,,,,,,No,0
PRV51300,7.0,93000.0,13285.714285714286,30000.0,1068.0,3.5714285714285716,5.0,45.0,14540.0,323.1111111111111,3.5555555555555554,29.0,76.69384961376748,0.5714285714285714,0.42857142857142855,0.2857142857142857,1.4285714285714286,1.0,1.2857142857142858,2.0,1.1428571428571428,1.8571428571428572,1.0,1.1428571428571428,1.8571428571428572,1.8571428571428572,2.0,No,0
PRV51301,6.0,108000.0,18000.0,53000.0,1068.0,9.666666666666666,6.0,106.0,28910.0,272.7358490566038,2.9245283018867925,59.0,71.72484599589323,0.16666666666666666,0.8333333333333334,0.16666666666666666,1.8333333333333333,1.1666666666666667,1.1666666666666667,1.6666666666666667,1.5,1.6666666666666667,1.3333333333333333,1.0,1.8333333333333333,2.0,2.0,No,0
PRV51302,10.0,76000.0,7600.0,25000.0,1068.0,3.9,10.0,33.0,4710.0,142.72727272727272,2.121212121212121,24.0,74.0602327173169,0.7,0.3,0.2,1.4,1.4,1.3,2.0,1.4,1.6,1.1,1.0,1.9,1.7,2.0,No,0
PRV51303,,,,,,,,93.0,36110.0,388.2795698924731,5.483870967741935,49.0,,,,,,,,,,,,,,,,No,0
PRV51304,2.0,28000.0,14000.0,25000.0,1068.0,4.0,2.0,49.0,11350.0,231.6326530612245,3.4693877551020407,38.0,87.46201232032854,0.5,0.5,0.0,1.5,1.5,2.0,2.0,2.0,2.0,1.5,1.5,1.0,1.0,1.5,No,0
